project	run	randomized	qtf	tot_ccm	add_ccm	tot_ccs	add_ccs	tot_pc-sys	add_pc-sys	tot_pc-chg	add_pc-chg	tot_st-sys	add_st-sys	tot_st-chg	add_st-chg	ir_test_low	ir_test_high	randomized_div	qtf_div	tot_ccm_div	add_ccm_div	tot_ccs_div	add_ccs_div	tot_pc-sys_div	add_pc-sys_div	tot_pc-chg_div	add_pc-chg_div	tot_st-sys_div	add_st-sys_div	tot_st-chg_div	add_st-chg_div	ir_test_low_div	ir_test_high_div	randomized_bt	qtf_bt	tot_ccm_bt	add_ccm_bt	tot_ccs_bt	add_ccs_bt	tot_pc-sys_bt	add_pc-sys_bt	tot_pc-chg_bt	add_pc-chg_bt	tot_st-sys_bt	add_st-sys_bt	tot_st-chg_bt	add_st-chg_bt	ir_test_low_bt	ir_test_high_bt	tot_pf_all	add_pf_all	tot_pf_dp	add_pf_dp	tot_pf_pc	add_pf_pc	tot_pf_rc	add_pf_rc	tot_pf_pcc	add_pf_pcc	tot_pf_rcc	add_pf_rcc	tot_pf_all_div	add_pf_all_div	tot_pf_dp_div	add_pf_dp_div	tot_pf_pc_div	add_pf_pc_div	tot_pf_rc_div	add_pf_rc_div	tot_pf_pcc_div	add_pf_pcc_div	tot_pf_rcc_div	add_pf_rcc_div	tot_pf_all_bt	add_pf_all_bt	tot_pf_dp_bt	add_pf_dp_bt	tot_pf_pc_bt	add_pf_pc_bt	tot_pf_rc_bt	add_pf_rc_bt	tot_pf_pcc_bt	add_pf_pcc_bt	tot_pf_rcc_bt	add_pf_rcc_bt
hadoop-common	0	0.9799068406322718	0.9984300440621211	0.9850795087411275	0.9902474068443472	0.9861241156833903	0.9905641796445721	0.9570096348874858	0.968991687333072	0.9698536624865699	0.9973997329127823	0.984526465040228	0.9897401973957621	0.9785447841881756	0.9978478149759336	0.9344073913839621	0.9177160836473582	0.9990431665201515	0.991323164429125	0.9998957123057407	0.9999717814281047	0.9998921627736949	0.9999793630337513	0.9983488975768485	0.9941030329048955	0.9986876873275672	0.9985277680629654	0.9984928401015051	0.9998131619707387	0.9997126711944297	0.9998543930128901	0.9988805683164369	0.9988834276461513	0.9947220549709026	0.9984243311541591	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888106939609064	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9965612255479637	0.999034107793057	0.9923334485820199	0.9995214094550948	0.9943387370693235	0.991046082226289	0.9820478857713995	0.9971786580862455	0.9917716307337507	0.999051789934002	0.991716280408889	0.9898336341772794	0.9977358217624249	0.9846902907743323	0.9977358217624249	0.9986897256000926	0.9977358217624248	0.9972471528166786	0.9977358217624248	0.9820820461228106	0.9986769690748957	0.9988310792323177	0.9986953597267787	0.9979199909214318	0.9956329600509092	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939922653248437	0.9990678463819963	0.9937032959859897	0.998787449
hadoop-common	1	0.9955412642541671	0.9984321015610431	0.9850795087411275	0.9902474068443472	0.9861241156833903	0.9905628011708184	0.96038211647579	0.9254851428267623	0.9860465791478485	0.9977970461102326	0.9847032542991605	0.9897753484764856	0.9784814536582643	0.9977837287688154	0.9344073913839621	0.9177160836473582	0.9987501727819057	0.9965705141187787	0.9998957123057407	0.9999717814281048	0.9998921627736949	0.9999793630337513	0.9983485237362754	0.9799939195064203	0.9986822947239711	0.9802849545975286	0.9984928401015051	0.9998131619707388	0.9997129023277844	0.9998544218754172	0.9988805683164369	0.9988834276461513	0.9972298470736846	0.9984276084603656	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888264766029164	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9918576341273637	0.9978135784864557	0.9939392576896752	0.9982399060737093	0.9939170085802101	0.9996090976802979	0.993554768083841	0.9994356239414435	0.9945204369889448	0.9989617374175184	0.9930351873502349	0.9979531311677917	0.9977358217624251	0.9983706089260735	0.9977358217624249	0.9982413770116483	0.9977358217624253	0.9959126179137234	0.9977358217624251	0.9930963960345872	0.9986875925036994	0.998941159996926	0.9986787479479284	0.9993221083589415	0.9956329600509092	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939997102151173	0.9990678463819963	0.9937173336624638	0.998787449
hadoop-common	2	0.9853420060541267	0.998420166543007	0.9850767517936199	0.9902470622259087	0.9861241156833903	0.9905648688814491	0.9558671536677689	0.9388132016312801	0.9887489041508982	0.997228114354013	0.9844578859709735	0.9898353120847788	0.9784542288016255	0.9978478149759341	0.9344073913839621	0.9177160836473582	0.9990514368985203	0.9948104848195913	0.9998957123057407	0.9999717814281047	0.9998921627736949	0.9999793630337513	0.998348529363556	0.994354057533256	0.9986828363983848	0.998356988926337	0.9984928401015051	0.9998131619707379	0.9997141691607767	0.9998544158679077	0.9988805683164369	0.9988834276461513	0.9853917063656918	0.9984396065775379	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888114438379539	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9868187632077927	0.9986627221755034	0.9950815926644411	0.9952764721625109	0.9877026583604568	0.9996106090091452	0.9831439127822154	0.99626128188484	0.991541053205522	0.9990287963190141	0.9917020879915687	0.9867764883258491	0.997735821762425	0.9985411950531141	0.9977358217624249	0.9969445778277058	0.997735821762425	0.9967226435533347	0.997735821762425	0.9984405664690821	0.9986761290648188	0.9978762059243027	0.9986901979678766	0.9979367073670848	0.9956329600509092	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.993984639217744	0.9990678463819963	0.9937043330968688	0.998787449
hadoop-common	3	0.9928391037315282	0.9984384088110918	0.9850795087411275	0.9903025457945016	0.9861241156833903	0.9905645242630107	0.9644225582176567	0.9515345184106402	0.9846352007145909	0.9828094697553866	0.9844544397865889	0.9898425490719869	0.978493859922049	0.9978571324962091	0.9344073913839621	0.9177160836473582	0.999199379779213	0.9856569408240686	0.9998957123057407	0.9999717814281048	0.9998921627736949	0.9999793630337513	0.998349869455547	0.9935719019750113	0.9986743419536467	0.9979374475145165	0.9984928401015051	0.9998131619707388	0.9997126772019391	0.9998546470012623	0.9988805683164369	0.9988834276461513	0.997183655724633	0.9984241894201387	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.988813886895529	0.9986726850491112	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9836774876880149	0.995118299602814	0.9923422282083217	0.9986287049956439	0.9959439901143565	0.9971166963947691	0.992353639118485	0.9981626650716754	0.9938235060371906	0.9747013276155954	0.9931298888838944	0.9988863347504795	0.997735821762425	0.9911136338488797	0.9977358217624249	0.9954237766587601	0.997735821762425	0.9934418760191481	0.9977358217624249	0.9981235175056948	0.9986826272733335	0.9984692341286602	0.9986862226348006	0.9987223851217745	0.9956329600509091	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939865625713077	0.9990678463819963	0.9937137661456898	0.998787449
hadoop-common	4	0.9952887039430683	0.9984373567352589	0.9850815764517583	0.9903015119391863	0.9861241156833903	0.9905628011708184	0.9572521021890712	0.919315114652891	0.9878116836070842	0.9965399563911019	0.9847194513657684	0.9897784500424319	0.9783711757579554	0.9977940544995336	0.9344073913839621	0.9177160836473582	0.9987467269503225	0.9985526743844045	0.9998957123057407	0.9999717814281047	0.9998921627736949	0.9999793630337513	0.9983465197183798	0.9848649131036757	0.9986907034962594	0.9984835745728647	0.9984928401015051	0.9998131619707387	0.9997124460685843	0.9998546241462443	0.9988805683164369	0.9988834276461513	0.998854907064465	0.9984299116338078	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888270646539952	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9942133830351966	0.999548351964964	0.9904643410251925	0.9985558068950534	0.9817902988293807	0.9994172824565759	0.9877916674278797	0.9972812395504125	0.9933120593942808	0.9992628740225136	0.9936222472322483	0.9992794571321386	0.9977358217624251	0.9949625048788744	0.9977358217624253	0.9986880025079005	0.9977358217624251	0.9950765735820073	0.9977358217624249	0.9983874952295584	0.9986771304088844	0.9984759321196494	0.998691425996637	0.9971678532444395	0.9956329600509091	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939946912096776	0.9990678463819963	0.9937124712070643	0.998787449
hadoop-common	5	0.9953043075602982	0.9984360801797626	0.9850795087411275	0.9903025457945017	0.9861241156833903	0.9905631457892567	0.9659473383883076	0.9629372490396617	0.9797556980452579	0.9980690166472926	0.98471910674733	0.9898370351769705	0.978576912965719	0.9977957775917258	0.9344073913839621	0.9177160836473582	0.9987593880616447	0.99504175664313	0.9998957123057407	0.9999717814281048	0.9998921627736949	0.9999793630337513	0.9983465636249654	0.993300055940905	0.9986811085619015	0.9849420193834604	0.9984928401015051	0.9998131619707394	0.9997144002941314	0.9998544158679081	0.9988805683164369	0.9988834276461513	0.9925005895178022	0.9984194599471572	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888238251733947	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9848458305716226	0.9963444682392864	0.9854813436187381	0.9969575268756161	0.9930626457128527	0.9992239381228086	0.9884036275014136	0.9986699111275849	0.9929473230047935	0.9991762837134016	0.9928597708037049	0.9990447093136094	0.997735821762425	0.9934082757213987	0.9977358217624253	0.9931284455493644	0.9977358217624249	0.9976810274307047	0.997735821762425	0.9983454517800657	0.9986918273299772	0.9987183427757703	0.998680670189866	0.9970312634134433	0.9956329600509091	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9940035568367773	0.9990678463819963	0.9937047018106402	0.998787449
hadoop-common	6	0.9967617850994795	0.9984373940061335	0.985084333399266	0.9902463729890318	0.9861241156833903	0.9905655581183261	0.9600924908884947	0.9416759647366727	0.9867891976752702	0.9975644429348993	0.9848073290675771	0.9897395081588855	0.9783390469804121	0.9977837287688158	0.9344073913839621	0.9177160836473582	0.9993320077359289	0.997859360523297	0.9998957123057407	0.9999717814281048	0.9998921627736949	0.9999793630337513	0.9983498905230997	0.9953803183184251	0.9986801583256596	0.9971870791168614	0.9984928401015051	0.9998131619707384	0.999714394286622	0.9998541907420626	0.9988805683164369	0.9988834276461513	0.9962093096195908	0.9984261422021621	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888222140968869	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9950127319814217	0.9877410367175169	0.9957635158630194	0.9900380592010148	0.9958810153755115	0.99739694216286	0.9919368292525291	0.9906017782170295	0.9918173979606246	0.9992015141447498	0.9848058266315179	0.9989117773669189	0.9977358217624249	0.9956531202295585	0.9977358217624248	0.9974187727990322	0.9977358217624251	0.9960645946450859	0.9977358217624253	0.998165560955187	0.9986919698013967	0.9987614605037013	0.9986770921573092	0.9982794943171539	0.9956329600509091	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939930976175949	0.9990678463819963	0.9937124452868169	0.998787449
hadoop-common	7	0.9819520684347329	0.9984165954552846	0.9850795087411275	0.9903028904129403	0.9861241156833902	0.9905631457892569	0.9581679664731502	0.9049139579923993	0.9876211221566119	0.9867815789895144	0.9845740223847361	0.9899355960503721	0.978517559331537	0.9977940544995333	0.9344073913839621	0.9177160836473582	0.9990362938289362	0.9609750210468114	0.9998957123057407	0.9999717814281047	0.9998921627736949	0.9999793630337512	0.9983501374470096	0.9946944445941668	0.9986703996142295	0.9990459474121394	0.9984928401015051	0.9998131619707391	0.9997126711944297	0.9998544158679076	0.9988805683164369	0.9988834276461513	0.9961320177451499	0.9984163435235354	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888132639964893	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9953885088742171	0.993816011960327	0.9964726102828632	0.9991195035242717	0.9965622767839522	0.9981309469791066	0.9937333115688277	0.9856512760733761	0.991297075941143	0.9911302064085284	0.9920602704887769	0.9910384476028397	0.9977358217624247	0.9981641824814336	0.997735821762425	0.9870753949869471	0.9977358217624249	0.9968894388775515	0.997735821762425	0.9956750035004006	0.9986964045456408	0.9984237576923846	0.9986835794315015	0.9876104784804473	0.9956329600509092	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939891085181105	0.9990678463819963	0.9937111926081567	0.998787449
hadoop-common	8	0.9939308622300739	0.9984274345168989	0.9850795087411275	0.9903025457945018	0.9861241156833903	0.9905641796445721	0.9523137299757795	0.9223603915524723	0.9859931327390852	0.9969366269494634	0.9845592037918821	0.9898239396763094	0.978576912965719	0.9978571324962089	0.9344073913839621	0.9177160836473582	0.998657017352407	0.9975342636868065	0.9998957123057407	0.9999717814281047	0.9998921627736949	0.9999793630337513	0.9983472418149621	0.9957154211310484	0.9986708737410861	0.9983667248093437	0.9984928401015051	0.9998131619707387	0.9997144231491496	0.9998548492720898	0.9988805683164369	0.9988834276461513	0.9991081901568714	0.998419810957603	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888156708279192	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9964332956327138	0.9961791734331918	0.9949089516693338	0.9977085317492982	0.9859742106636025	0.9967626532195885	0.9937849153189071	0.9960656966385711	0.9940750032522419	0.9985695311288486	0.993740123686727	0.9988719447208929	0.997735821762425	0.9979463836283237	0.9977358217624251	0.9859636559044598	0.9977358217624249	0.9973577753354252	0.9977358217624249	0.9936100498171193	0.9986926374077055	0.9994402962336164	0.9986948375284987	0.998410125047351	0.9956329600509091	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939942211913327	0.9990675017635579	0.9937142299317169	0.998787449
hadoop-common	9	0.9783031935062328	0.9984276388012905	0.9850767517936198	0.9903015119391863	0.9861241156833903	0.9905638350261338	0.9678976787637458	0.9532385776178496	0.9704221479983379	0.9980373885200311	0.9845884963591518	0.9896667936683694	0.9785447841881756	0.9978554094040164	0.9344073913839621	0.9177160836473582	0.9990902047269	0.9973905492497817	0.9998957123057407	0.9999717814281047	0.9998921627736949	0.9999793630337515	0.9983484363544348	0.994204820990941	0.9986903417231078	0.9988682173133342	0.9984928401015051	0.9998131619707391	0.9997129023277844	0.9998544158679079	0.9988805683164369	0.9988834276461513	0.9881234741990569	0.9984260727355744	0.985084333399266	0.9903028904129402	0.9861241156833903	0.9905655581183259	0.969465615808258	0.9952045268626254	0.9888155524594235	0.9986732727382003	0.9847949228037923	0.9903508612687217	0.9784617311445056	0.9978597375322251	0.9344073913839621	0.9177160836473582	0.9931479894342364	0.9983131911991721	0.9953091842750158	0.9889461211627903	0.9950440445822907	0.9982282902031174	0.9899589671094056	0.9984602419900649	0.9941187817065424	0.9993716639475593	0.9941941987254047	0.9981274835965597	0.9977358217624249	0.9965672206375864	0.997735821762425	0.9978050900685531	0.9977358217624249	0.9984353971925057	0.9977358217624253	0.9987017872454387	0.9986826432354815	0.9988065780332459	0.9986876729856408	0.9989126145444427	0.9956329600509091	0.9984867453398398	0.9956329600509091	0.9984867453398398	0.9956329600509092	0.9984867453398398	0.9956329600509116	0.9984867453398398	0.9939746412040109	0.9990678463819963	0.9937093640640036	0.998787449
