org.apache.zookeeper.server.quorum.QuorumSSLTest	348.193	347.69	341.309	354.109	353.389
org.apache.zookeeper.test.NioNettySuiteTest	342.976	354.531	341.307	351.539	352.291
org.apache.zookeeper.test.NettyNettySuiteTest	326.823	320.893	324.295	323.579	321.11
org.apache.zookeeper.test.ReconfigTest	267.657	267.455	255.324	262.568	276.679
org.apache.zookeeper.server.quorum.QuorumPeerMainTest	214.023	207.322	207.775	212.333	184.719
org.apache.zookeeper.server.quorum.ReconfigRecoveryTest	191.463	190.231	175.912	188.32	178.081
org.apache.zookeeper.test.FollowerResyncConcurrencyTest	141.928	134.521	137.435	144.467	137.488
org.apache.zookeeper.server.quorum.QuorumRequestPipelineTest	92.907	90.93	93.748	86.901	90.91
org.apache.zookeeper.server.quorum.StandaloneDisabledTest	88.388	86.263	88.005	87.727	87.835
org.apache.zookeeper.test.QuorumTest	86.495	88.865	84.538	87.587	82.698
org.apache.zookeeper.server.ZxidRolloverTest	88.727	89.616	91.453	82.365	76.084
org.apache.zookeeper.test.QuorumZxidSyncTest	72.054	70.151	72.009	73.107	72.262
org.apache.zookeeper.test.NioNettySuiteHammerTest	68.738	71.338	72.36	68.4	69.423
org.apache.zookeeper.test.AsyncHammerTest	69.261	69.326	68.349	69.293	68.33
org.apache.zookeeper.server.ServerIdTest	64.98	65.931	65.29	66.307	66.298
org.apache.zookeeper.RemoveWatchesTest	62.295	63.798	60.699	64.017	64.946
org.apache.zookeeper.server.quorum.auth.QuorumKerberosHostBasedAuthTest	61.586	61.601	61.633	61.694	61.607
org.apache.zookeeper.server.quorum.ReconfigFailureCasesTest	56.11	57.397	65.112	55.751	55.958
org.apache.zookeeper.test.NettyNettySuiteHammerTest	54.422	56.42	55.413	56.379	54.46
org.apache.zookeeper.server.ZooKeeperServerMainTest	50.464	50.214	50.177	50.486	51.152
org.apache.zookeeper.server.quorum.ReconfigLegacyTest	44.776	46.428	42.732	41.334	42.372
org.apache.zookeeper.test.ReadOnlyModeTest	39.613	37.957	37.023	39.146	41.713
org.apache.zookeeper.server.quorum.FuzzySnapshotRelatedTest	33.015	41.046	41.13	41.836	38.552
org.apache.zookeeper.test.CnxManagerTest	35.226	35.169	35.245	35.2	35.172
org.apache.zookeeper.server.quorum.Zab1_0Test	34.871	34.825	34.799	34.749	34.819
org.apache.zookeeper.server.quorum.auth.QuorumKerberosAuthTest	31.353	31.345	31.382	31.46	31.443
org.apache.zookeeper.server.quorum.auth.QuorumAuthUpgradeTest	33.832	36.853	32.403	31.493	31.353
org.apache.zookeeper.test.DisconnectedWatcherTest	30.41	28.18	29.747	29.565	28.983
org.apache.zookeeper.test.WatcherTest	29.055	30.279	30.448	29.514	28.573
org.apache.zookeeper.test.LocalSessionRequestTest	26.237	27.152	27.455	27.169	26.506
org.apache.zookeeper.test.ReconfigExceptionTest	23.771	23.501	21.932	24.26	24.56
org.apache.zookeeper.test.ClientTest	22.659	23.248	22.963	22.91	23.422
org.apache.zookeeper.test.ClientHammerTest	22.06	22.064	22.203	21.905	23.2
org.apache.zookeeper.test.ClientSkipACLTest	22.093	22.981	23.522	23.402	22.329
org.apache.zookeeper.test.SessionUpgradeTest	22.499	20.859	20.802	17.773	21.868
org.apache.zookeeper.server.quorum.ReconfigBackupTest	20.856	24.62	23.19	19.385	20.854
org.apache.zookeeper.test.WatchEventWhenAutoResetTest	21.608	21.642	22.655	21.606	19.576
org.apache.zookeeper.server.quorum.auth.QuorumDigestAuthTest	21.5	19.147	20.167	19.148	19.144
org.apache.zookeeper.server.quorum.ReconfigRollingRestartCompatibilityTest	20.77	20.202	22.724	19.863	18.777
org.apache.zookeeper.ClientRequestTimeoutTest	20.672	23.764	18.707	18.675	18.662
org.apache.zookeeper.server.CreateContainerTest	16.144	16.228	16.231	16.196	16.219
org.apache.zookeeper.test.QuorumHammerTest	15.974	14.836	15.942	15.844	15.859
org.apache.zookeeper.server.MultiOpSessionUpgradeTest	16.513	16.541	15.574	16.517	15.51
org.apache.zookeeper.server.quorum.CommitProcessorTest	15.311	15.318	15.344	15.349	15.333
org.apache.zookeeper.test.ObserverHierarchicalQuorumTest	14.426	14.456	14.411	14.418	14.274
org.apache.zookeeper.test.ObserverQuorumHammerTest	13.902	13.926	13.943	14.005	13.901
org.apache.zookeeper.test.ChrootClientTest	13.711	15.334	14.047	14.481	13.554
org.apache.zookeeper.test.SessionTest	12.437	13.071	12.841	11.971	13.276
org.apache.zookeeper.test.QuorumUtilTest	12.942	13.998	14.988	13.036	13.064
org.apache.zookeeper.test.HierarchicalQuorumTest	12.839	12.889	14.057	12.853	12.852
org.apache.zookeeper.server.ZooKeeperServerStartupTest	12.337	13.342	11.006	13.025	12.739
org.apache.zookeeper.test.DuplicateLocalSessionUpgradeTest	11.142	10.285	11.168	11.168	12.368
org.apache.zookeeper.server.quorum.RaceConditionTest	6.351	10.279	7.317	4.763	12.308
org.apache.zookeeper.test.FourLetterWordsQuorumTest	17.26	10.188	11.144	12.127	12.168
org.apache.zookeeper.test.QuorumMajorityTest	11.195	11.954	10.925	12.146	11.934
org.apache.zookeeper.server.SessionTrackerTest	10.887	10.885	11.321	10.489	11.356
org.apache.zookeeper.test.QuorumQuotaTest	12.221	12.239	12.154	12.254	11.18
org.apache.zookeeper.server.quorum.UnifiedServerSocketTest	10.197	10.0	10.007	10.135	10.463
org.apache.zookeeper.test.LocalSessionsOnlyTest	11.096	11.192	11.22	11.22	10.204
org.apache.zookeeper.common.X509UtilTest	9.76	9.703	10.43	9.91	10.014
org.apache.zookeeper.test.ChrootAsyncTest	9.798	9.961	9.947	9.999	9.96
org.apache.zookeeper.test.ZkDatabaseCorruptionTest	9.293	8.612	9.019	9.168	8.919
org.apache.zookeeper.test.ObserverLETest	8.885	8.85	8.886	8.88	8.852
org.apache.zookeeper.test.BufferSizeTest	8.165	10.223	7.902	8.018	8.4
org.apache.zookeeper.test.LeaderSessionTrackerTest	9.324	9.291	7.336	8.374	8.326
org.apache.zookeeper.server.quorum.ReconfigDuringLeaderSyncTest	5.674	4.682	5.712	4.717	7.692
org.apache.zookeeper.test.RecoveryTest	7.873	7.028	7.646	7.004	7.197
org.apache.zookeeper.test.MultiTransactionTest	7.037	7.212	7.313	7.149	7.148
org.apache.zookeeper.common.ZKTrustManagerTest	3.651	4.772	2.258	4.16	6.688
org.apache.zookeeper.common.PKCS12FileLoaderTest	5.805	6.06	6.054	6.055	6.445
org.apache.zookeeper.test.ClientSSLTest	7.414	6.497	6.444	6.487	6.427
org.apache.zookeeper.server.quorum.LearnerTest	6.236	6.251	6.241	6.239	6.24
org.apache.zookeeper.server.PurgeTxnTest	5.303	5.603	6.18	5.994	5.978
org.apache.zookeeper.test.AsyncTest	5.879	5.82	4.864	4.829	5.85
org.apache.zookeeper.server.quorum.EphemeralNodeDeletionTest	4.672	5.006	4.69	4.674	5.679
org.apache.zookeeper.test.AsyncOpsTest	5.69	5.75	5.789	5.589	5.659
org.apache.zookeeper.ZooKeeperTest	5.399	5.559	5.435	5.446	5.641
org.apache.zookeeper.server.CreateTTLTest	5.38	5.446	5.508	5.455	5.462
org.apache.zookeeper.test.NIOConnectionFactoryFdLeakTest	5.311	5.359	5.323	5.367	5.375
org.apache.zookeeper.server.quorum.FLEBackwardElectionRoundTest	5.414	5.374	5.383	5.388	5.359
org.apache.zookeeper.test.TruncateTest	7.313	7.317	6.297	5.331	5.335
org.apache.zookeeper.common.FileChangeWatcherTest	5.294	5.279	5.266	5.304	5.267
org.apache.zookeeper.test.ObserverTest	4.052	5.169	5.017	4.201	5.204
org.apache.zookeeper.server.NettyServerCnxnTest	5.167	5.216	5.175	5.208	5.154
org.apache.zookeeper.test.ReconfigMisconfigTest	2.891	3.968	2.988	3.96	4.945
org.apache.zookeeper.test.NonRecoverableErrorTest	4.973	5.912	4.989	5.988	4.917
org.apache.zookeeper.test.RepeatStartupTest	5.89	4.817	5.825	5.803	4.846
org.apache.zookeeper.test.FLETest	4.126	35.436	3.996	34.324	3.997
org.apache.zookeeper.test.LENonTerminateTest	3.949	3.951	3.962	3.958	3.967
