org.apache.hadoop.io.compress.TestCodec#testGzipLongOverflow	61.002	61.473	61.183	61.224	61.257
org.apache.hadoop.ipc.TestIPC#testRetryProxy	60.013	60.018	60.013	60.012	60.013
org.apache.hadoop.ha.TestZKFailoverControllerStress#testRandomExpirations	30.901	30.927	31.087	30.913	31.691
org.apache.hadoop.ha.TestZKFailoverControllerStress#testExpireBackAndForth	31.043	31.048	31.135	31.059	31.043
org.apache.hadoop.ha.TestZKFailoverControllerStress#testRandomHealthAndDisconnects	30.451	30.52	30.357	30.675	30.973
org.apache.hadoop.ipc.TestIPC#testSerial	26.661	26.027	25.934	24.701	27.156
org.apache.hadoop.ipc.TestAsyncIPC#testAsyncCall	25.799	25.57	26.694	25.422	26.058
org.apache.hadoop.security.token.delegation.TestDelegationToken#testParallelDelegationTokenCreation	25.175	25.147	25.142	25.145	25.14
org.apache.hadoop.io.retry.TestFailoverProxy#testFailoverBetweenMultipleStandbys	15.44	12.516	15.449	14.478	16.25
org.apache.hadoop.util.TestDataChecksum#testCrc32	16.417	15.729	16.311	16.218	16.029
org.apache.hadoop.metrics2.lib.TestMutableMetrics#testMutableQuantilesRollover	16.017	16.016	16.016	16.017	16.018
org.apache.hadoop.fs.TestTrash#testTrashEmptier	20.116	20.105	20.106	15.084	15.093
org.apache.hadoop.ha.TestZKFailoverController#testOneOfEverything	13.784	14.595	15.005	14.899	13.64
org.apache.hadoop.util.curator.TestChildReaper#testMultiPath	13.547	13.543	14.571	13.562	13.552
org.apache.hadoop.util.curator.TestChildReaper#testSomeNodes	13.057	13.064	13.052	13.046	13.059
org.apache.hadoop.util.curator.TestChildReaper#testNamespace	13.052	13.037	13.048	13.048	13.043
org.apache.hadoop.util.curator.TestChildReaper#testSimple	13.049	13.044	13.04	13.04	13.041
org.apache.hadoop.ipc.TestIPC#testIpcWithReaderQueuing	17.484	12.135	12.011	12.052	12.185
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testNodeUpAferAWhile	12.078	22.129	22.121	22.126	12.112
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testRenewTokenSingleManager	11.704	11.777	11.725	11.751	11.709
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testCancelTokenSingleManager	11.702	11.691	11.704	11.737	11.692
org.apache.hadoop.util.bloom.TestBloomFilters#testFiltersWithLargeVectorSize	11.146	11.052	11.019	11.202	11.295
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testNodesLoadedAfterRestart	11.098	7.079	11.073	11.088	11.079
org.apache.hadoop.ha.TestZKFailoverController#testNoZK	10.038	10.042	10.042	10.041	10.044
org.apache.hadoop.ipc.TestIPC#testSocketFactoryException	10.036	10.033	10.046	10.035	10.038
org.apache.hadoop.ipc.TestRPC#testClientWithoutServer	10.034	10.04	10.03	10.036	10.034
org.apache.hadoop.ipc.TestIPC#testStandAloneClient	10.019	10.015	10.016	10.018	10.019
org.apache.hadoop.metrics2.impl.TestMetricsSourceAdapter#testMetricCacheUpdateRace	10.004	10.004	10.004	10.004	10.005
org.apache.hadoop.util.TestDataChecksum#commonUsagePerfTest	7.906	7.902	7.925	7.865	7.949
org.apache.hadoop.ipc.TestRPC#testClientRpcTimeout	7.931	7.929	7.93	7.931	7.931
org.apache.hadoop.conf.TestConfigurationDeprecation#testConcurrentDeprecateAndManipulate	7.333	6.849	7.751	7.513	7.869
org.apache.hadoop.crypto.TestCryptoCodec#testCalculateIV	7.341	7.301	7.467	7.75	7.761
org.apache.hadoop.ipc.TestCallQueueManager#testSwapUnderContention	7.387	7.424	7.299	7.433	7.466
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testStopThreads	7.049	7.065	7.048	7.052	7.055
org.apache.hadoop.io.TestSequenceFile#testZlibSequenceFile	6.424	7.113	6.623	6.445	6.566
org.apache.hadoop.crypto.key.kms.TestLoadBalancingKMSClientProvider#testClientRetriesSpecifiedNumberOfTimes	7.86	7.467	8.05	6.719	6.365
org.apache.hadoop.security.TestShellBasedIdMapping#testStaticMapUpdate	6.323	6.349	6.377	6.342	6.344
org.apache.hadoop.ipc.TestIPC#testConnectionIdleTimeouts	6.27	6.267	6.269	6.278	6.275
org.apache.hadoop.util.TestLightWeightCache#testLightWeightCache	8.168	8.612	7.765	9.287	6.274
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testACLs	6.083	6.075	6.14	6.082	6.073
org.apache.hadoop.metrics2.lib.TestMutableMetrics#testMutableQuantilesError	6.009	6.012	6.011	6.014	6.012
org.apache.hadoop.fs.TestFileUtil#testReplaceFile	6.009	6.01	6.009	6.01	6.009
org.apache.hadoop.metrics2.lib.TestMutableMetrics#testMutableQuantilesEmptyRollover	6.001	6.003	6.004	6.003	6.003
org.apache.hadoop.http.TestSSLHttpServer#testLongHeader	6.418	6.369	8.873	6.124	5.797
org.apache.hadoop.ipc.TestRPC#testClientBackOffByResponseTime	5.628	5.627	5.632	5.637	5.637
org.apache.hadoop.ipc.TestRPCCallBenchmark#testBenchmarkWithProto	5.594	5.592	5.622	5.586	5.597
org.apache.hadoop.ipc.TestProtoBufRpc#testLogSlowRPC	4.734	5.228	4.759	4.706	5.221
org.apache.hadoop.fs.TestDU#testDU	5.175	5.182	5.188	5.165	5.188
org.apache.hadoop.security.token.delegation.TestZKDelegationTokenSecretManager#testMultiNodeOperations	3.184	5.238	5.237	3.145	5.183
org.apache.hadoop.net.TestSocketIOWithTimeout#testSocketIOWithTimeout	5.097	5.099	5.099	5.098	5.101
org.apache.hadoop.ipc.TestRPCCallBenchmark#testBenchmarkWithWritable	5.064	5.059	5.065	5.064	5.068
org.apache.hadoop.fs.TestDU#testDUSetInitialValue	5.003	5.003	5.003	5.003	5.003
org.apache.hadoop.ha.TestZKFailoverController#testAutoFailoverOnLostZKSession	4.545	4.654	4.548	4.565	4.603
org.apache.hadoop.ipc.TestIPCServerResponder#testServerResponder	4.18	4.207	4.245	4.082	4.13
org.apache.hadoop.security.TestLdapGroupsMapping#testLdapReadTimeout	4.046	4.062	4.047	4.048	4.05
org.apache.hadoop.util.TestNodeHealthScriptRunner#testNodeHealthScript	4.036	4.031	4.028	4.028	4.029
org.apache.hadoop.util.TestShell#testShellCommandTimeout	4.023	4.022	4.021	4.022	4.022
org.apache.hadoop.security.token.delegation.TestDelegationToken#testDelegationTokenSecretManager	4.015	4.015	4.014	4.013	4.016
org.apache.hadoop.ipc.TestIPC#testMaxConnections	4.015	4.022	4.019	4.018	4.012
org.apache.hadoop.ipc.TestRPC#testCalls	3.993	3.852	3.82	3.236	3.942
org.apache.hadoop.crypto.TestCryptoStreams#testByteBufferRead	3.822	3.774	3.827	3.676	3.785
org.apache.hadoop.ipc.TestIPC#testUniqueSequentialCallIds	3.594	3.655	3.59	3.716	3.744
org.apache.hadoop.crypto.TestCryptoStreamsWithJceAesCtrCryptoCodec#testByteBufferRead	3.809	3.729	3.668	3.851	3.738
org.apache.hadoop.security.TestUGILoginFromKeytab#testUGILoginFromKeytab	3.606	5.083	3.701	3.664	3.671
org.apache.hadoop.ipc.TestProtoBufRpc#testEnsureNoLogIfDisabled	3.874	3.351	3.516	3.27	3.486
org.apache.hadoop.ipc.TestIPC#testIpcTimeout	2.824	3.178	2.699	2.633	3.481
org.apache.hadoop.security.token.delegation.web.TestWebDelegationToken#testKerberosDelegationTokenAuthenticator	3.271	3.319	3.219	3.318	3.367
org.apache.hadoop.crypto.key.TestKeyProviderFactory#testJksProvider	3.248	3.251	3.239	3.249	3.365
org.apache.hadoop.ha.TestZKFailoverController#testCedeActive	3.168	3.161	3.176	3.189	3.163
org.apache.hadoop.ha.TestSshFenceByTcpPort#testConnectTimeout	3.086	3.083	3.139	3.085	3.094
org.apache.hadoop.util.TestShutdownThreadsHelper#testShutdownThreadPool	3.072	3.071	3.071	3.07	3.072
org.apache.hadoop.io.file.tfile.TestTFileSplit#testSplit	3.022	3.218	3.12	3.1	3.054
org.apache.hadoop.ha.TestActiveStandbyElectorRealZK#testHandleSessionExpiration	3.462	3.439	4.819	3.377	3.031
org.apache.hadoop.ipc.TestIPCServerResponder#testDeferResponse	3.023	3.019	3.022	3.021	3.017
org.apache.hadoop.security.TestLdapGroupsMapping#testLdapConnectionTimeout	3.015	3.015	3.015	3.012	3.01
org.apache.hadoop.test.TestMultithreadedTestUtil#testRepeatingThread	3.004	3.003	3.001	2.998	3.001
org.apache.hadoop.io.file.tfile.TestTFileSeqFileComparison#testRunComparisons	3.073	2.946	2.993	2.954	2.931
org.apache.hadoop.crypto.TestCryptoStreamsForLocalFS#testCryptoIV	2.593	2.708	2.673	2.609	2.742
org.apache.hadoop.ha.TestActiveStandbyElectorRealZK#testHandleSessionExpirationOfStandby	2.557	2.341	2.605	3.14	2.643
org.apache.hadoop.crypto.TestCryptoStreamsNormal#testCryptoIV	2.517	2.546	2.456	2.54	2.557
org.apache.hadoop.crypto.TestCryptoStreamsWithJceAesCtrCryptoCodec#testCryptoIV	2.623	2.479	2.489	2.478	2.522
org.apache.hadoop.crypto.TestCryptoStreams#testCryptoIV	2.555	2.51	2.538	2.517	2.487
org.apache.hadoop.io.compress.TestCompressionStreamReuse#testBZip2Codec	2.516	2.442	2.477	2.567	2.472
org.apache.hadoop.ha.TestZKFailoverController#testBecomingActiveFails	2.318	2.319	2.453	2.318	2.313
org.apache.hadoop.io.compress.TestCodec#testBZip2Codec	2.138	2.192	2.225	2.172	2.216
org.apache.hadoop.ha.TestZKFailoverController#testDontFailoverToUnhealthyNode	1.597	1.45	2.253	1.69	2.212
org.apache.hadoop.ipc.TestRPC#testRPCInterrupted	2.199	2.17	2.197	2.186	2.198
org.apache.hadoop.metrics2.lib.TestMutableMetrics#testMutableRatesWithAggregationManyThreads	2.267	2.189	2.254	2.201	2.189
org.apache.hadoop.ha.TestActiveStandbyElectorRealZK#testDontJoinElectionOnDisconnectAndReconnect	2.153	2.156	2.146	2.154	2.145
org.apache.hadoop.ipc.TestAsyncIPC#testFutureGetWithTimeout	2.098	2.13	2.004	1.843	2.093
org.apache.hadoop.security.TestUserGroupInformation#testLogin	2.074	2.075	2.074	2.071	2.075
org.apache.hadoop.fs.TestDelegationTokenRenewer#testStopRenewalWhenFsGone	2.029	2.038	2.031	2.04	2.032
org.apache.hadoop.ipc.TestIPC#testIpcConnectTimeout	2.019	2.014	2.016	2.013	2.015
org.apache.hadoop.net.TestNetUtils#testSocketReadTimeoutWithoutChannel	2.006	2.007	2.008	2.009	2.007
org.apache.hadoop.fs.TestDelegationTokenRenewer#testAddRemoveRenewAction	2.005	2.004	2.008	2.007	2.006
org.apache.hadoop.ha.TestActiveStandbyElector#testWithoutZKServer	2.004	2.004	2.003	2.004	2.004
org.apache.hadoop.service.TestServiceLifecycle#testListenerWithNotifications	2.001	2.001	2.002	2.002	2.002
org.apache.hadoop.security.token.delegation.web.TestWebDelegationToken#testKerberosDelegationTokenAuthenticatorWithDoAs	1.87	2.024	1.868	1.998	1.982
org.apache.hadoop.io.file.tfile.TestTFileSeek#testSeeks	1.925	1.93	1.941	1.918	1.927
org.apache.hadoop.crypto.key.TestKeyShell#testAttributes	1.847	1.846	1.846	1.857	1.869
org.apache.hadoop.conf.TestConfiguration#testConcurrentAccesses	2.093	2.153	1.864	1.824	1.861
org.apache.hadoop.ha.TestActiveStandbyElectorRealZK#testActiveStandbyTransition	2.305	1.663	1.711	1.511	1.794
org.apache.hadoop.io.TestArrayFile#testArrayFile	1.87	1.911	2.178	1.859	1.757
org.apache.hadoop.ha.TestZKFailoverController#testZooKeeperFailure	1.877	2.212	1.638	1.773	1.658
org.apache.hadoop.crypto.key.TestCachingKeyProvider#testCurrentKey	1.551	1.558	1.555	1.55	1.553
